timestamp_us,x_m,y_m,z_m,yaw_rad
1693731671675157,3.485,4.0918,0.0196,1.61099
1693731671741780,3.4657,4.0817,0.0219,1.60958
1693731671808417,3.4551,4.0772,0.0225,1.61132
1693731671875093,3.4483,4.0728,0.0229,1.61145
1693731671941722,3.444,4.0697,0.0235,1.61148
1693731672008363,3.4409,4.068,0.0238,1.61175
1693731672075012,3.439,4.0663,0.0241,1.61145
1693731672141649,3.4372,4.065,0.0241,1.61127
1693731672208300,3.4357,4.0641,0.0241,1.61068
1693731672275026,3.4339,4.0636,0.0239,1.60941
1693731672341668,3.4324,4.0635,0.0238,1.60718
1693731672408321,3.4312,4.0631,0.0237,1.60429
1693731672474977,3.4306,4.063,0.0236,1.6015
1693731672541626,3.4301,4.0629,0.0235,1.5988
1693731672608284,3.4293,4.0627,0.0234,1.59614
1693731672674946,3.4288,4.0627,0.0232,1.5935
1693731672741598,3.4282,4.063,0.023,1.59093
1693731672808254,3.4278,4.0633,0.0228,1.58854
1693731672874915,3.4272,4.0633,0.0229,1.58686
1693731672941570,3.4267,4.0631,0.0228,1.58565
1693731673008236,3.4262,4.0632,0.0226,1.58399
1693731673074892,3.4258,4.0639,0.0225,1.5823
1693731673141550,3.4254,4.0643,0.0223,1.58066
1693731673208218,3.4246,4.0642,0.0222,1.57976
1693731673274879,3.4232,4.0641,0.0218,1.57996
1693731673341540,3.4216,4.0639,0.0217,1.57975
1693731673408212,3.4194,4.0637,0.0217,1.57915
1693731673474884,3.4164,4.0642,0.0218,1.57754
1693731673541544,3.4123,4.0648,0.0218,1.57555
1693731673608218,3.4075,4.0658,0.0219,1.57391
1693731673674910,3.4016,4.0674,0.0219,1.57314
1693731673741569,3.2061,4.1158,0.0183,1.56724
1693731673808241,3.1438,4.1445,0.0187,1.60045
1693731673874902,3.0862,4.173,0.0204,1.62425
1693731673941565,3.0293,4.1933,0.0297,1.63242
1693731674008237,2.9836,4.2379,0.0446,1.68015
1693731674074931,2.9342,4.2569,0.0628,1.68602
1693731674141594,2.893,4.2851,0.0866,1.66653
1693731674208265,2.8401,4.299,0.1052,1.6665
1693731674274961,2.7836,4.3309,0.121,1.65609
1693731674341619,2.7509,4.3441,0.1316,1.60514
1693731674408276,2.7031,4.3458,0.141,1.60854
1693731674474940,2.6399,4.356,0.1437,1.64486
1693731674541598,2.5774,4.3674,0.1417,1.67848
1693731674608274,2.512,4.3707,0.142,1.68479
1693731674675014,2.4408,4.3727,0.1447,1.67805
1693731674741668,2.3888,4.3824,0.1508,1.64046
1693731674808335,2.3382,4.3865,0.1582,1.61296
1693731674874996,2.2888,4.3971,0.1618,1.60724
1693731674941652,2.2371,4.4058,0.1574,1.59733
1693731675008321,2.1691,4.4102,0.1508,1.56981
1693731675075032,2.1089,4.42,0.1404,1.56331
1693731675141691,2.029,4.4248,0.13,1.55572
1693731675208355,1.9847,4.4309,0.1221,1.58418
1693731675275015,1.9256,4.4399,0.1196,1.5791
1693731675341703,1.8807,4.4468,0.1227,1.58137
1693731675408371,1.8191,4.4509,0.1318,1.58164
1693731675475029,1.7478,4.4494,0.1376,1.5894
1693731675541684,1.6682,4.4504,0.1428,1.5907
1693731675608351,1.6125,4.4475,0.1464,1.62919
1693731675675014,1.5237,4.442,0.1446,1.65781
1693731675741671,1.4595,4.4338,0.1362,1.67035
1693731675808344,1.3634,4.4246,0.1297,1.66235
1693731675875006,1.2959,4.4266,0.1284,1.68171
1693731675941716,1.2138,4.4118,0.1305,1.67147
1693731676008386,1.1621,4.4092,0.1403,1.64164
1693731676075043,1.0867,4.4031,0.1491,1.62247
1693731676141706,1.0325,4.4005,0.1535,1.60693
1693731676208420,0.9742,4.3915,0.1491,1.58473
1693731676275133,0.9288,4.3812,0.1385,1.56924
1693731676341789,0.8792,4.3762,0.128,1.55266
1693731676408504,0.8282,4.3676,0.1243,1.55123
1693731676475209,0.7732,4.3628,0.1206,1.56949
1693731676541868,0.7121,4.3456,0.1205,1.56745
1693731676608562,0.6167,4.3383,0.1285,1.55299
1693731676675207,0.5308,4.3327,0.1313,1.56017
1693731676741888,0.4518,4.3274,0.1338,1.57341
1693731676808574,0.3762,4.3161,0.1312,1.5888
1693731676875224,0.2983,4.3179,0.1286,1.6074
1693731676941877,0.2307,4.3107,0.1204,1.61311
1693731677008540,0.1448,4.3027,0.1159,1.6005
1693731677075189,0.0772,4.3015,0.1128,1.58456
1693731677141881,0.0273,4.2881,0.1163,1.53549
1693731677208540,-0.04,4.2913,0.1236,1.52697
1693731677275198,-0.0993,4.2842,0.1269,1.51096
1693731677341850,-0.1512,4.2821,0.1298,1.50632
1693731677408561,-0.2101,4.2762,0.1254,1.50471
1693731677475214,-0.2794,4.2721,0.1191,1.50155
1693731677541860,-0.3574,4.2757,0.1102,1.51632
1693731677608521,-0.4242,4.2758,0.1058,1.53968
1693731677675257,-0.5032,4.278,0.1036,1.55852
1693731677741915,-0.5876,4.2708,0.1059,1.55498
1693731677808577,-0.6757,4.2769,0.1104,1.55122
1693731677875284,-0.7626,4.2817,0.1107,1.55557
1693731677941932,-0.8361,4.2874,0.1126,1.58827
1693731678008591,-0.9089,4.2863,0.1148,1.61715
1693731678075244,-0.9805,4.3011,0.1183,1.64593
1693731678141894,-1.0595,4.3005,0.1178,1.66561
1693731678208555,-1.1259,4.3044,0.1229,1.65128
1693731678275212,-1.1934,4.3081,0.126,1.64994
1693731678341908,-1.2651,4.3098,0.1344,1.65393
1693731678408567,-1.3313,4.3081,0.1417,1.65652
1693731678475220,-1.4064,4.3091,0.1479,1.66806
1693731678541872,-1.4708,4.3059,0.1457,1.673
1693731678608543,-1.5416,4.3117,0.1363,1.69364
1693731678675286,-1.6175,4.3165,0.1212,1.72308
1693731678741936,-1.696,4.3299,0.1095,1.75438
1693731678808591,-1.7754,4.3353,0.1036,1.76829
1693731678875257,-1.8663,4.3396,0.1003,1.80335
1693731678941907,-1.9665,4.4142,0.107,1.85203
1693731679075232,-2.1723,4.4806,0.1152,1.92628
1693731679141888,-2.2534,4.4718,0.1143,1.92806
1693731679208552,-2.3429,4.4809,0.1104,1.9464
1693731679275214,-2.4353,4.4813,0.1082,1.98532
1693731679341869,-2.524,4.4818,0.1092,2.01108
1693731679408538,-2.6154,4.4666,0.1064,2.04334
1693731679475204,-2.6991,4.4538,0.1088,2.05736
1693731679541892,-2.7876,4.4535,0.1137,2.08375
1693731679608585,-2.8765,4.4493,0.1191,2.10983
1693731679675244,-2.9627,4.455,0.1242,2.14832
1693731679741926,-3.0434,4.4547,0.1245,2.19367
1693731679808620,-3.1128,4.439,0.1206,2.23834
1693731679875293,-3.1823,4.42,0.1155,2.30045
1693731679941971,-3.2426,4.3989,0.1119,2.34921
1693731680008632,-3.3256,4.386,0.1054,2.40025
1693731680075343,-3.4117,4.366,0.1018,2.41827
1693731680141991,-3.4856,4.3386,0.0916,2.46893
1693731680208703,-3.5642,4.3092,0.0832,2.51856
1693731680275356,-3.6367,4.2674,0.0695,2.59151
1693731680342006,-3.7072,4.226,0.0609,2.65054
1693731680408714,-3.7471,4.1498,0.0545,2.72288
1693731680475376,-3.8166,4.0823,0.0496,2.7674
1693731680542022,-3.8248,3.9912,0.0498,2.7954
1693731680608684,-3.8863,3.9314,0.0529,2.80168
1693731680675348,-3.9395,3.884,0.0591,2.81136
1693731680742013,-3.9847,3.837,0.0667,2.81832
1693731680808684,-4.0259,3.7924,0.0717,2.846
1693731680875344,-4.0514,3.7414,0.0727,2.89024
1693731680942022,-4.0778,3.6883,0.0659,2.92227
1693731681008702,-4.1116,3.6319,0.0561,2.97328
1693731681075361,-4.1312,3.5703,0.0459,3.02181
1693731681142017,-4.1585,3.5129,0.0388,3.06242
1693731681208683,-4.1898,3.451,0.0386,3.1012
1693731681275350,-4.2172,3.3856,0.0419,3.12925
1693731681342028,-4.2217,3.3156,0.0452,-3.12661
1693731681408698,-4.2243,3.2493,0.0417,-3.10059
1693731681475363,-4.2434,3.1776,0.0385,-3.10041
1693731681542035,-4.2537,3.1075,0.0271,-3.09843
1693731681608716,-4.2609,3.0373,0.0139,-3.09674
1693731681675373,-4.2725,2.9729,0.0056,-3.09629
1693731681742031,-4.296,2.9077,0.0077,-3.14056
1693731681808730,-4.2989,2.8456,0.0083,-3.13924
1693731681875390,-4.3124,2.7824,0.012,-3.13738
1693731681942062,-4.3255,2.7251,0.0124,3.13957
1693731682008726,-4.3194,2.6623,0.0122,3.1155
1693731682075384,-4.318,2.5891,0.0075,3.09945
1693731682142055,-4.2996,2.5231,0.003,3.08426
1693731682208723,-4.2833,2.4601,0.0026,3.08741
1693731682275386,-4.2894,2.3846,-0.002,3.0606
1693731682342049,-4.3022,2.3065,0.0028,3.02799
1693731682408719,-4.3017,2.2477,0.0153,2.98359
1693731682475386,-4.3161,2.1678,0.0226,2.93394
1693731682542046,-4.3303,2.0915,0.0272,2.89208
1693731682608717,-4.3447,2.0099,0.031,2.88109
1693731682675409,-4.3611,1.9327,0.041,2.87824
1693731682742077,-4.3691,1.8575,0.0472,2.89157
1693731682808790,-4.4115,1.7495,0.0356,2.9371
1693731682875460,-4.4309,1.6596,0.0381,3.02422
1693731682942121,-4.4483,1.5972,0.0528,3.09101
1693731683008833,-4.4635,1.5417,0.0718,3.10464
1693731683075488,-4.4961,1.4722,0.0971,-3.13657
1693731683142169,-4.5154,1.4207,0.1184,-3.10831
1693731683208830,-4.5388,1.3692,0.1333,-3.0824
1693731683275486,-4.561,1.3165,0.1414,-3.07254
1693731683342140,-4.5727,1.2621,0.1465,-3.05248
1693731683408807,-4.5985,1.2018,0.1505,-3.02405
1693731683475463,-4.6177,1.1373,0.1567,-2.98155
1693731683542124,-4.6383,1.0693,0.1674,-2.94297
1693731683608794,-4.6567,0.9952,0.177,-2.8922
1693731683675458,-4.6476,0.9307,0.1864,-2.86311
1693731683742116,-4.6442,0.8603,0.1939,-2.81201
1693731683808789,-4.66,0.7913,0.2053,-2.74923
1693731683875451,-4.6201,0.7295,0.2164,-2.72084
1693731683942153,-4.6167,0.654,0.2268,-2.68369
1693731684008817,-4.6057,0.5906,0.235,-2.65856
1693731684075481,-4.5892,0.5252,0.2487,-2.61638
1693731684142141,-4.5814,0.4566,0.261,-2.58428
1693731684208811,-4.5632,0.3916,0.2725,-2.56342
1693731684275473,-4.5193,0.32,0.2788,-2.51597
1693731684342139,-4.5064,0.2574,0.2719,-2.45964
1693731684408808,-4.4639,0.1968,0.2683,-2.40683
1693731684475462,-4.4375,0.1356,0.2531,-2.35945
1693731684542148,-4.3875,0.0787,0.2348,-2.29694
1693731684608812,-4.3544,0.0281,0.2252,-2.24549
1693731684675488,-4.3381,-0.0522,0.2202,-2.17785
1693731684742155,-4.3073,-0.1119,0.2213,-2.12045
1693731684808833,-4.274,-0.1719,0.2203,-2.06893
1693731684875498,-4.2345,-0.2237,0.2207,-2.04037
1693731684942164,-4.1775,-0.2556,0.2145,-2.01889
1693731685008835,-4.14,-0.3102,0.209,-2.00557
1693731685075498,-4.093,-0.3561,0.2009,-1.99359
1693731685142171,-4.0462,-0.3888,0.1931,-1.9726
1693731685208843,-3.9942,-0.4309,0.1931,-1.94641
1693731685275507,-3.9447,-0.4816,0.1972,-1.91333
1693731685342174,-3.8983,-0.5143,0.2036,-1.90829
1693731685408850,-3.8424,-0.5648,0.2156,-1.87896
1693731685475514,-3.792,-0.599,0.2296,-1.87852
1693731685542182,-3.7411,-0.6403,0.2382,-1.88417
1693731685608853,-3.6868,-0.6828,0.2428,-1.89295
1693731685675524,-3.6343,-0.7196,0.241,-1.90008
1693731685742202,-3.5845,-0.7477,0.2396,-1.90468
1693731685808877,-3.5318,-0.7645,0.2279,-1.89595
1693731685875552,-3.4676,-0.783,0.2231,-1.88068
1693731685942219,-3.4158,-0.793,0.2183,-1.85978
1693731686008899,-3.3464,-0.8176,0.2178,-1.85865
1693731686075564,-3.2794,-0.8288,0.2145,-1.84955
1693731686142226,-3.2296,-0.8464,0.2017,-1.84668
1693731686208898,-3.1728,-0.8645,0.1809,-1.84636
1693731686275562,-3.1094,-0.866,0.1636,-1.82696
1693731686342227,-3.0517,-0.879,0.1484,-1.80257
1693731686408898,-2.9861,-0.8743,0.1325,-1.79057
1693731686475565,-2.9225,-0.8942,0.1134,-1.79491
1693731686542228,-2.858,-0.9144,0.105,-1.80712
1693731686608903,-2.8037,-0.9384,0.0961,-1.83773
1693731686675567,-2.7466,-0.9635,0.0907,-1.84464
1693731686742255,-2.6972,-0.9839,0.0873,-1.85205
1693731686808924,-2.6371,-0.9876,0.0847,-1.83601
1693731686875590,-2.5761,-1.0065,0.0861,-1.83516
1693731686942270,-2.5174,-1.029,0.0824,-1.82897
1693731687008931,-2.4633,-1.0584,0.0782,-1.83585
1693731687075605,-2.4097,-1.0834,0.0709,-1.84037
1693731687142291,-2.3477,-1.1024,0.0715,-1.83776
1693731687208969,-2.2812,-1.1181,0.0779,-1.82838
1693731687275641,-2.2205,-1.1429,0.087,-1.81238
1693731687342304,-2.17,-1.1695,0.0973,-1.80167
1693731687408978,-2.1232,-1.2341,0.1052,-1.77037
1693731687475643,-2.0772,-1.2689,0.1107,-1.75408
1693731687542311,-2.0206,-1.294,0.1177,-1.71878
1693731687608983,-1.9644,-1.3071,0.1212,-1.71207
1693731687675648,-1.8988,-1.3226,0.1228,-1.70002
1693731687742313,-1.8383,-1.354,0.1266,-1.68614
1693731687808987,-1.7805,-1.3711,0.1333,-1.66399
1693731687875651,-1.7261,-1.3884,0.1309,-1.65388
1693731687942321,-1.6708,-1.42,0.1427,-1.62414
1693731688008992,-1.6167,-1.4324,0.15,-1.60613
1693731688075662,-1.5412,-1.4467,0.1606,-1.5653
1693731688142328,-1.4793,-1.4489,0.1575,-1.54576
1693731688209001,-1.396,-1.4517,0.1552,-1.49905
1693731688275667,-1.3209,-1.4479,0.1458,-1.45132
1693731688342335,-1.2404,-1.4423,0.1375,-1.40056
1693731688409057,-1.1677,-1.4305,0.135,-1.36394
1693731688475718,-1.0933,-1.4285,0.1387,-1.31618
1693731688542381,-1.0246,-1.4134,0.1478,-1.26239
1693731688609053,-0.9439,-1.4219,0.1561,-1.20721
1693731688675716,-0.8754,-1.4199,0.1611,-1.17408
1693731688742383,-0.8053,-1.4202,0.1613,-1.14981
1693731688809052,-0.7337,-1.4174,0.1558,-1.10811
1693731688875719,-0.6644,-1.3929,0.147,-1.05478
1693731688942386,-0.6074,-1.3684,0.1424,-0.9971
1693731689009060,-0.5585,-1.3501,0.1452,-0.95752
1693731689075724,-0.4936,-1.3435,0.1383,-0.93604
1693731689142391,-0.428,-1.3405,0.1404,-0.92745
1693731689209062,-0.3711,-1.3364,0.1508,-0.9206
1693731689275731,-0.3062,-1.337,0.149,-0.91964
1693731689342397,-0.2533,-1.3258,0.143,-0.92211
1693731689409072,-0.19,-1.3158,0.1343,-0.91982
1693731689475736,-0.1223,-1.3043,0.1211,-0.91978
1693731689542403,-0.0517,-1.2976,0.1189,-0.89868
1693731689609078,0.0136,-1.2848,0.1155,-0.89735
1693731689675748,0.0899,-1.2731,0.1166,-0.8994
1693731689742414,0.1559,-1.2545,0.1203,-0.91109
1693731689809090,0.2285,-1.2422,0.1265,-0.89762
1693731689875788,0.2928,-1.2207,0.1235,-0.89136
1693731689942444,0.3453,-1.1954,0.1228,-0.8559
1693731690009128,0.3974,-1.1686,0.1175,-0.81321
1693731690075795,0.4552,-1.1477,0.1068,-0.76239
1693731690142516,0.504,-1.1243,0.0978,-0.72584
1693731690209183,0.5544,-1.0987,0.0856,-0.71471
1693731690275844,0.6113,-1.0811,0.079,-0.73895
1693731690342506,0.6474,-1.0539,0.0742,-0.75498
1693731690409176,0.6799,-1.0391,0.0737,-0.7663
1693731690475851,0.7109,-1.0276,0.0715,-0.75712
1693731690542511,0.7353,-1.0176,0.062,-0.77323
1693731690609184,0.7404,-1.0042,0.0513,-0.79007
1693731690675847,0.7649,-1.0013,0.0471,-0.81004
1693731690742508,0.7783,-0.9971,0.0557,-0.82777
1693731690809181,0.7751,-0.9946,0.0549,-0.80915
1693731690875846,0.7718,-0.9944,0.0581,-0.77465
1693731690942508,0.7674,-0.9915,0.0647,-0.75821
1693731691009173,0.7714,-0.9976,0.064,-0.73543
1693731691075849,0.7664,-0.9967,0.0637,-0.75077
1693731691142516,0.7786,-1.0082,0.0704,-0.7673
1693731691209187,0.7592,-0.9969,0.0717,-0.78916
1693731691275854,0.7648,-0.9962,0.0632,-0.81872
1693731691342519,0.7754,-1.0015,0.0619,-0.8238
1693731691409184,0.7697,-1.0031,0.07,-0.83692
1693731691475861,0.7699,-1.0046,0.075,-0.86062
1693731691542527,0.77,-1.0,0.0734,-0.88157
1693731691609200,0.7473,-0.9964,0.0877,-0.8885
1693731691675871,0.7273,-0.98,0.1077,-0.92248
1693731691742533,0.7432,-0.9863,0.1071,-0.93619
1693731691809210,0.7332,-0.9882,0.1174,-0.95591
1693731691875877,0.7504,-1.0113,0.1353,-0.95022
1693731691942543,0.7443,-1.0043,0.1323,-0.97969
1693731692009311,0.6664,-0.8792,0.2249,-1.08296
1693731692076027,0.7592,-0.8625,0.2045,-1.04746
1693731692142749,0.8092,0.247,0.0281,-0.58928
1693731692209526,0.8257,0.3876,-0.0082,-0.58467
1693731692276161,0.8402,0.4795,-0.0193,-0.58635
1693731692342968,0.855,0.5675,-0.03,-0.59017
1693731692409742,0.8698,0.6533,-0.0391,-0.59152
1693731692476597,0.8306,0.6925,-0.1678,-1.39679
1693731692543223,0.8636,0.6908,-0.1475,-2.87493
1693731692609978,0.8724,0.6985,-0.154,-2.4589
1693731692676579,0.8729,0.6987,-0.1546,-2.53631
1693731692743185,0.8731,0.6982,-0.1543,-2.52451
1693731692810039,0.8731,0.6977,-0.1543,-2.53125
1693731692876633,0.8735,0.6971,-0.1543,-2.5334
1693731692943399,0.8737,0.6969,-0.1546,-2.53085
1693731693010108,0.8741,0.6966,-0.1545,-2.53455
1693731693076966,0.8742,0.6961,-0.1542,-2.5371
1693731693143546,0.8733,0.696,-0.1543,-2.53363
1693731693210346,0.8738,0.6963,-0.1546,-2.53674
1693731693276913,0.8693,0.6902,-0.1454,-3.01441
1693731693343719,0.8673,0.6889,-0.1448,-2.92229
1693731693476911,0.8653,0.6873,-0.1455,-2.98343
1693731693543510,0.865,0.6867,-0.1461,-2.97342
1693731693676931,0.8643,0.6853,-0.1462,-2.9853
1693731693743587,0.8638,0.6844,-0.146,-2.98156
1693731693810169,0.8695,0.6919,-0.1541,-2.46067
1693731693876752,0.87,0.6926,-0.155,-2.54497
1693731693943567,0.8643,0.6847,-0.1466,-3.06858
1693731694005151,0.8694,0.6915,-0.1539,-2.43965
1693731694071737,0.8642,0.6844,-0.1465,-3.03332
1693731694138329,0.8703,0.6927,-0.1539,-2.43768
1693731694199928,0.8648,0.6849,-0.1463,-3.01104
1693731694266534,0.8639,0.6839,-0.1455,-2.95119
1693731694333147,0.8636,0.6835,-0.1454,-2.97124
1693731694394777,0.8642,0.6839,-0.1453,-2.97376
1693731694461404,0.8643,0.6841,-0.1455,-2.97915
1693731694528032,0.8641,0.6838,-0.146,-2.98408
1693731694594679,0.864,0.6836,-0.1462,-2.97762
1693731694661313,0.864,0.6835,-0.1461,-2.97349
1693731694727952,0.8637,0.6834,-0.1456,-2.96673
1693731694794603,0.864,0.6836,-0.1454,-2.96274
1693731694861248,0.8643,0.6838,-0.1453,-2.96843
1693731694927897,0.865,0.6839,-0.1454,-2.97482
1693731694994560,0.8654,0.684,-0.1455,-2.9732
1693731695061200,0.8652,0.684,-0.1454,-2.97669
1693731695127856,0.8648,0.6834,-0.1458,-2.97702
1693731695194520,0.8645,0.6833,-0.1455,-2.97677
1693731695261176,0.8648,0.6835,-0.1453,-2.97108
1693731695327832,0.865,0.6837,-0.1452,-2.96564
1693731695394501,0.8654,0.6837,-0.1453,-2.96674
1693731695461150,0.8653,0.6837,-0.1452,-2.96946
1693731695527813,0.8651,0.6836,-0.1452,-2.96821
1693731695594480,0.8651,0.6836,-0.1455,-2.9698
1693731695661141,0.8648,0.6832,-0.1457,-2.98393
1693731695727805,0.8647,0.6832,-0.146,-2.98534
1693731695794481,0.8643,0.683,-0.1457,-2.97731
1693731695861142,0.8648,0.6835,-0.1456,-2.97417
1693731695927805,0.8654,0.6841,-0.1457,-2.97699
1693731695994538,0.8655,0.6839,-0.1457,-2.96724
1693731696061197,0.865,0.6836,-0.1454,-2.96805
1693731696127855,0.8652,0.6839,-0.1455,-2.96936
1693731696194524,0.8655,0.6841,-0.1455,-2.96743
1693731696261186,0.865,0.6837,-0.1455,-2.97764
1693731696327845,0.8656,0.6842,-0.1455,-2.96602
1693731696394586,0.8654,0.6841,-0.1456,-2.96978
1693731696461242,0.8652,0.684,-0.1456,-2.9764
1693731696527896,0.8652,0.6839,-0.1457,-2.97619
1693731696594554,0.8653,0.6839,-0.1459,-2.98022
1693731696661222,0.8651,0.6841,-0.1459,-2.97284
1693731696727880,0.8655,0.6845,-0.1459,-2.97821
1693731696794550,0.8659,0.6846,-0.146,-2.97556
1693731696861211,0.8658,0.6845,-0.1461,-2.97231
1693731696927872,0.8656,0.6842,-0.1462,-2.98097
1693731696994544,0.8655,0.6843,-0.1462,-2.97851
1693731697061204,0.8659,0.6847,-0.146,-2.97679
1693731697127867,0.8664,0.685,-0.1461,-2.97121
1693731697194608,0.8663,0.685,-0.146,-2.97034
1693731697261267,0.8664,0.6853,-0.1458,-2.9725
1693731697327926,0.8665,0.6852,-0.1458,-2.97407
1693731697394592,0.8658,0.6846,-0.146,-2.99522
1693731697461251,0.8659,0.6846,-0.1461,-2.99147
1693731697527914,0.866,0.6846,-0.1461,-2.98846
1693731697594587,0.8656,0.6841,-0.1463,-2.99934
1693731697661249,0.8655,0.684,-0.1465,-2.98992
1693731697727909,0.866,0.6844,-0.1465,-2.99372
1693731697794580,0.866,0.6845,-0.1463,-2.9905
1693731697861243,0.8661,0.6846,-0.146,-2.98891
1693731697927906,0.866,0.6844,-0.1461,-2.99927
1693731697994582,0.8658,0.684,-0.1465,-3.0001
1693731698061247,0.8659,0.6841,-0.1467,-3.00819
1693731698127910,0.8659,0.6843,-0.1462,-2.99242
1693731698194588,0.8663,0.6845,-0.1466,-2.99295
1693731698261252,0.8663,0.6847,-0.1462,-2.98756
1693731698327917,0.8666,0.6849,-0.146,-2.9883
1693731698394593,0.8667,0.6853,-0.1457,-2.98201
1693731698461258,0.8662,0.6849,-0.1458,-2.99379
1693731698527923,0.8664,0.6851,-0.1456,-2.98282
1693731698594586,0.8666,0.6853,-0.1458,-2.99057
1693731698661262,0.8668,0.6853,-0.1456,-2.9778
1693731698727928,0.8667,0.685,-0.1461,-2.99607
1693731698794601,0.8665,0.6851,-0.1463,-2.97986
1693731698861268,0.8667,0.6852,-0.146,-2.98165
1693731698927932,0.8669,0.6854,-0.1458,-2.98106
1693731698994613,0.8667,0.6854,-0.1459,-2.98688
1693731699061278,0.8667,0.6855,-0.1462,-2.99773
1693731699127934,0.8666,0.6852,-0.1463,-2.99131
1693731699194620,0.8665,0.6851,-0.1462,-2.98842
1693731699261285,0.8665,0.6851,-0.1461,-2.98141
1693731699327949,0.8667,0.6853,-0.1461,-2.97689
1693731699394636,0.8668,0.6854,-0.1459,-2.97578
1693731699461301,0.8672,0.6859,-0.1455,-2.97117
1693731699527967,0.8675,0.6861,-0.1454,-2.97484
1693731699594646,0.8673,0.6858,-0.1456,-2.98209
1693731699661311,0.8677,0.6861,-0.1457,-2.97148
1693731699727976,0.8678,0.6863,-0.1457,-2.97042
1693731699794651,0.8677,0.6863,-0.1457,-2.97145
1693731699861316,0.8671,0.6857,-0.1458,-2.97362
1693731699927984,0.8671,0.6856,-0.1459,-2.97798
1693731699994666,0.8671,0.6856,-0.1458,-2.97544
1693731700061334,0.8671,0.6855,-0.1458,-2.98245
1693731700128000,0.8671,0.6854,-0.1461,-2.99217
1693731700194679,0.8672,0.6854,-0.1461,-2.99261
1693731700261344,0.8669,0.6852,-0.1462,-2.99505
1693731700328015,0.8666,0.685,-0.1462,-2.98738
1693731700394696,0.8667,0.6851,-0.1465,-2.99244
1693731700461363,0.8673,0.6856,-0.1468,-2.97735
1693731700528031,0.8678,0.6857,-0.1462,-2.97343
1693731700594756,0.8709,0.6881,-0.1454,-2.94332
1693731700661419,0.8707,0.6822,-0.1458,-2.30211
1693731700728080,0.8481,0.6775,-0.165,-1.05761
1693731700794752,1.0356,0.5941,-0.1812,-1.17768
1693731700861653,1.1657,-0.1609,1.2846,-1.39443
1693731700928291,1.2044,0.1528,1.8319,-1.43875
1693731700994944,1.2213,0.1478,1.8528,-1.50994
1693731701061588,1.4539,-0.3906,2.0956,-1.5993
1693731701128238,1.4553,-0.4878,2.1627,-1.63971
1693731701194894,1.4856,-0.1528,2.7345,-1.64297
1693731701261547,1.5944,-1.1013,2.7583,-1.60477
1693731701328204,1.6299,-1.21,2.8993,-1.60882
1693731701394871,1.5159,-1.3023,2.9625,-1.59264
1693731701461528,1.5315,-1.4991,2.993,-1.60905
1693731701528188,1.6927,-2.2785,2.7705,-1.59907
1693731701594851,1.7037,-2.4693,2.7619,-1.53061
1693731701661508,1.6941,-2.4632,2.7202,-1.55207
1693731701728172,1.6417,-2.622,2.6701,-1.57987
1693731701804841,1.6574,-2.547,2.6126,-1.58757
1693731701871558,1.6823,-2.5909,2.5338,-1.63677
1693731701938217,1.7135,-2.5591,2.4963,-1.64033
1693731702010148,1.74,-2.5585,2.436,-1.59633
1693731702076780,1.696,-2.2047,2.8981,-1.57095
1693731702143416,1.6809,-1.9716,2.9363,-1.62103
1693731702210296,1.6255,-1.8802,2.8479,-1.63093
1693731702276914,1.5961,-1.9177,2.8125,-1.61135
1693731702343541,1.5889,-1.9828,2.7788,-1.60226
1693731702410174,1.6125,-2.0657,2.7451,-1.60488
1693731702476804,1.6961,-2.086,2.7082,-1.6104
1693731702543437,1.7065,-2.1026,2.7136,-1.65892
1693731702610077,1.7208,-2.1393,2.7591,-1.66146
1693731702676716,1.7352,-2.1781,2.8036,-1.66255
1693731702743359,1.8513,-1.9271,2.9934,-1.69342
1693731702810021,1.92,-1.8622,3.0608,-1.71118
1693731702876668,1.9692,-1.7267,3.3009,-1.70532
1693731702943317,2.0314,-1.6792,3.4223,-1.70626
1693731703009968,2.2154,-1.6372,3.5181,-1.73707
1693731703076630,2.2534,-1.6328,3.59,-1.73574
1693731703143284,2.2202,-1.4342,3.7361,-1.75036
1693731703209949,2.2386,-1.4502,3.733,-1.73527
1693731703276606,2.0952,-3.4413,3.8578,-1.77212
1693731703343262,1.9106,-4.8275,3.5169,-1.74182
1693731703409933,1.881,-5.0577,3.5126,-1.78003
1693731703476589,1.841,-5.2061,3.4588,-1.81283
1693731703543246,2.1271,-5.1704,3.4918,-1.82702
1693731703609919,2.2009,-5.171,3.4393,-1.86174
1693731703676582,2.2028,-5.1183,3.4523,-1.88135
1693731703743241,2.1896,-5.0957,3.4424,-1.85929
1693731703809917,2.2517,-4.9996,3.4276,-1.86986
1693731703876580,2.3,-4.9113,3.3759,-1.88861
1693731703943246,2.3585,-4.3732,3.4431,-1.87545
1693731704009919,1.9479,-4.208,3.3337,-1.88645
1693731704076585,1.9428,-4.205,3.2837,-1.88827
1693731704143247,2.6379,-4.0511,2.6207,-1.86609
1693731704209926,2.6817,-4.0751,2.5699,-1.90886
1693731704276592,2.6986,-3.9721,2.5402,-1.91517
1693731704343259,2.7123,-3.8607,2.5778,-1.8999
1693731704409934,2.7013,-3.8012,2.6351,-1.89361
1693731704476841,2.7372,-3.826,2.6134,-1.89444
1693731704543481,2.7335,-3.9071,2.6097,-1.90048
1693731704610136,2.6874,-3.935,2.5926,-1.91211
