timestamp_us,x_m,y_m,z_m,yaw_rad
1693731627605501,14.5891,6.91,0.2995,-2.11486
1693731627672170,14.5656,7.0809,0.2819,-2.32047
1693731627738834,14.5954,7.1603,0.2808,-2.36533
1693731627805504,14.6048,7.2187,0.2668,-2.41433
1693731627872182,14.614,7.2835,0.2453,-2.518
1693731627938852,14.6481,7.349,0.2329,-2.58579
1693731628005532,14.688,7.357,0.2347,-2.59835
1693731628072201,14.7333,7.2999,0.2284,-2.65646
1693731628138868,14.7703,7.2991,0.2291,-2.66349
1693731628205547,14.8386,8.0414,0.3498,2.93356
1693731628272216,14.7118,8.4473,0.3377,3.09032
1693731628338882,14.7354,8.5741,0.3339,2.99495
1693731628405561,14.7424,8.5357,0.3304,2.97786
1693731628472231,14.7464,8.4941,0.3254,2.95477
1693731628538897,14.0912,8.2864,0.294,-2.98007
1693731628605575,13.9385,8.6141,0.2681,-3.0316
1693731628672246,13.9428,8.6949,0.249,-3.06329
1693731628738913,13.9572,8.6618,0.2284,-3.0713
1693731628805584,13.9475,8.6871,0.2237,-3.07685
1693731628872253,13.9238,8.7639,0.2028,-3.08867
1693731628938919,13.9036,9.1735,0.1891,-3.06965
1693731629005598,14.0197,9.4686,0.2187,3.09558
1693731629072265,14.0525,9.4709,0.2331,-3.14065
1693731629138934,14.1481,9.3556,0.2488,3.13413
1693731629205610,14.1493,9.289,0.2558,-3.12081
1693731629272278,14.1975,9.1275,0.2582,3.12391
1693731629338944,14.2786,9.0367,0.2662,3.08312
1693731629405622,14.2972,8.9561,0.2731,3.07499
1693731629472290,14.3211,8.8663,0.2903,3.03714
1693731629538958,14.3111,8.7868,0.3111,2.98125
1693731629605636,14.3338,8.7252,0.3328,2.97972
1693731629672307,14.3545,8.6549,0.3424,2.96418
1693731629738971,14.3833,8.5981,0.363,2.93513
1693731629805643,14.5794,8.8523,0.3826,2.7337
1693731629872311,14.6025,8.8155,0.3827,2.77621
1693731629938979,14.586,8.7753,0.3825,2.76774
1693731630005651,14.5407,8.7689,0.3866,2.78641
1693731630072321,14.2029,9.2555,0.3725,3.00715
1693731630138984,14.2176,9.2436,0.3825,2.93932
1693731630205659,14.2175,9.1749,0.3912,2.95748
1693731630272355,14.2473,9.1275,0.3931,2.92922
1693731630339017,14.3551,9.1888,0.3895,2.86358
1693731630405689,14.3778,9.1285,0.3918,2.83985
1693731630472384,14.3967,9.0389,0.3939,2.78895
1693731630539044,14.4185,8.9573,0.3913,2.73667
1693731630605717,14.4191,8.8809,0.3807,2.68662
1693731630672380,14.4515,8.8069,0.366,2.65059
1693731630739042,14.4462,8.7398,0.3713,2.62968
1693731630805714,14.4372,8.6568,0.3907,2.57001
1693731630872379,14.4249,8.5804,0.4187,2.51074
1693731631005777,14.4092,8.4409,0.3944,2.38228
1693731631072435,14.3977,8.3761,0.3997,2.3736
1693731631139094,14.3735,8.3226,0.3881,2.33521
1693731631205766,15.0816,8.1585,0.4337,2.22746
1693731631272431,15.2317,8.1041,0.4338,2.20037
1693731631339095,15.4447,7.9891,0.4252,2.12183
1693731631605762,15.5983,7.8518,0.454,1.93358
1693731631739092,15.5736,7.8668,0.2745,2.04239
1693731631805765,15.5442,7.8475,0.2445,1.99425
1693731631872431,15.5125,7.8469,0.2447,1.99896
1693731631939097,15.4657,7.8612,0.2501,1.97965
1693731632072441,15.3929,7.8269,0.2382,1.91867
1693731632139107,15.3387,7.8175,0.2286,1.92054
1693731632205782,15.2884,7.7976,0.2206,1.90446
1693731632272450,15.2333,7.7642,0.2165,1.89195
1693731632339119,15.1868,7.7313,0.2057,1.87004
1693731632405795,15.1385,7.6887,0.2048,1.8542
1693731632472463,15.0837,7.6599,0.2147,1.84278
1693731632605795,14.9651,7.5898,0.259,1.85475
1693731632672473,14.9105,7.5824,0.2614,1.84835
1693731632739141,14.8661,7.6251,0.2224,1.82908
1693731632805815,14.8448,7.5756,0.1736,1.80132
1693731632872485,14.8125,7.5489,0.1666,1.7697
1693731632939152,14.8092,7.4177,0.2217,1.73882
1693731633005827,14.8509,7.1493,0.2323,1.69466
1693731633072495,14.8527,7.0488,0.2397,1.6614
1693731633139163,14.8548,6.9669,0.2381,1.60759
1693731633205837,14.8478,6.9732,0.2264,1.57697
1693731633272494,14.8206,7.0075,0.1924,1.57432
1693731633339171,14.8187,7.0102,0.2005,1.58178
1693731633405848,14.8014,6.9968,0.2294,1.61026
1693731633472514,14.787,6.966,0.2275,1.65377
1693731633539183,14.7814,6.931,0.2281,1.65701
1693731633605848,14.7861,6.9184,0.2774,1.6736
1693731633672526,14.8474,6.9176,0.2618,1.75953
1693731633739196,14.8181,6.9005,0.2631,1.6605
1693731633805870,14.8119,6.8712,0.2653,1.65812
1693731633872536,14.8687,6.8878,0.1795,1.66653
1693731633939205,14.8973,6.1816,-0.3099,1.57405
1693731634005878,14.9193,6.3173,-0.244,1.57306
1693731634072533,14.9226,6.2602,-0.2669,1.57559
1693731634139215,14.8395,6.0585,-0.1615,1.52517
1693731634205891,14.8218,6.0526,-0.1905,1.56042
1693731634272556,14.8212,6.3736,-0.0906,1.61337
1693731634339227,14.8907,6.6236,-0.233,1.56703
1693731634405901,15.5256,6.2227,-0.8088,1.57888
1693731634472570,15.5289,6.4517,-1.0336,-1.26293
1693731634539242,15.544,6.5052,-1.0784,-1.49308
1693731634605919,15.5353,6.5116,-1.0855,-1.17985
1693731634672586,15.4724,6.4721,-1.1238,-0.00253
1693731634739259,15.4626,6.4712,-1.1332,0.01109
1693731634805931,15.4656,6.4835,-1.144,0.08356
1693731634872600,15.462,6.4886,-1.1394,0.10618
1693731634939268,15.4584,6.4944,-1.1321,0.07901
1693731635005941,15.4599,6.4938,-1.1344,0.08155
1693731635072608,15.4584,6.4956,-1.1314,0.06238
1693731635139280,15.4581,6.4963,-1.1304,0.07069
1693731635205953,15.458,6.4964,-1.1296,0.06724
1693731635272619,15.4579,6.4965,-1.1286,0.07543
1693731635339290,15.4573,6.4964,-1.128,0.08104
1693731635405970,15.4574,6.4964,-1.1273,0.08612
1693731635472636,15.458,6.4965,-1.1271,0.08027
1693731635539302,15.4578,6.4966,-1.1267,0.08547
1693731635605977,15.4577,6.4968,-1.1262,0.08334
1693731635672647,15.457,6.4968,-1.1253,0.09015
1693731635739313,15.4567,6.4968,-1.1245,0.09799
1693731635800991,15.4574,6.4967,-1.124,0.10159
1693731635867657,15.4577,6.4927,-1.1365,0.50751
1693731635934328,15.4574,6.4922,-1.1381,0.45061
1693731635991003,15.4564,6.496,-1.1255,0.12875
1693731636057674,15.456,6.4963,-1.1234,0.10784
1693731636124340,15.4552,6.4962,-1.1225,0.11336
1693731636191014,15.4548,6.4918,-1.135,0.51157
1693731636257683,15.4545,6.4914,-1.1362,0.45426
1693731636324352,15.4547,6.4954,-1.1236,0.13785
1693731636391025,15.4547,6.4963,-1.1222,0.11529
1693731636457694,15.4553,6.4962,-1.1218,0.11468
1693731636524362,15.4543,6.4961,-1.1217,0.11207
1693731636591038,15.4542,6.4917,-1.1342,0.50994
1693731636657706,15.4538,6.4914,-1.1355,0.44937
1693731636724376,15.4539,6.4914,-1.1356,0.44554
1693731636791050,15.4539,6.4913,-1.1356,0.44148
1693731636857720,15.4536,6.4961,-1.1221,0.13829
1693731636924382,15.454,6.4921,-1.1337,0.53271
1693731636991058,15.4541,6.4919,-1.1349,0.46715
1693731637057727,15.4539,6.4918,-1.1349,0.44968
1693731637124396,15.455,6.4919,-1.1354,0.44765
1693731637191070,15.4552,6.4918,-1.1356,0.44702
1693731637257741,15.4553,6.4918,-1.1357,0.4419
1693731637324409,15.4541,6.4916,-1.135,0.44096
1693731637391085,15.4545,6.4917,-1.1349,0.44503
1693731637457753,15.4547,6.4916,-1.1348,0.44977
1693731637524422,15.4552,6.492,-1.1353,0.44715
1693731637591096,15.4547,6.4917,-1.1346,0.44909
1693731637657767,15.455,6.4919,-1.1349,0.44359
1693731637724433,15.4555,6.4914,-1.1358,0.44321
1693731637791109,15.4552,6.4916,-1.1348,0.44293
1693731637857778,15.4548,6.4915,-1.1346,0.44782
1693731637924443,15.4544,6.4917,-1.1345,0.43895
1693731637991118,15.4548,6.4918,-1.1349,0.44349
1693731638057782,15.4549,6.4918,-1.1347,0.44917
1693731638124460,15.4551,6.492,-1.1347,0.44137
1693731638191135,15.4557,6.4918,-1.1349,0.44744
1693731638257803,15.4562,6.4919,-1.135,0.44272
1693731638324469,15.4558,6.4917,-1.1349,0.44859
1693731638391144,15.4551,6.4917,-1.1345,0.44866
1693731638457809,15.456,6.4911,-1.1361,0.44739
1693731638524486,15.4553,6.4916,-1.1346,0.44832
1693731638591160,15.4554,6.4918,-1.1344,0.45513
1693731638657834,15.4561,6.4914,-1.136,0.45097
1693731638724502,15.4558,6.492,-1.1344,0.45366
1693731638791173,15.4554,6.4919,-1.134,0.45002
1693731638857847,15.4555,6.4919,-1.1344,0.4454
1693731638924513,15.4553,6.4918,-1.1345,0.44365
1693731638991187,15.4556,6.492,-1.1343,0.45473
1693731639057859,15.4555,6.4919,-1.1344,0.4516
1693731639124525,15.4562,6.4921,-1.1344,0.45707
1693731639191198,15.4565,6.4918,-1.1352,0.45543
1693731639324535,15.4564,6.4922,-1.1342,0.46858
1693731639391210,15.4566,6.4923,-1.1342,0.4564
1693731639457878,15.456,6.4921,-1.1337,0.45336
1693731639524542,15.456,6.4921,-1.1336,0.45519
1693731639591214,15.4561,6.492,-1.1337,0.46086
1693731639657888,15.4572,6.4925,-1.1341,0.45988
1693731639724556,15.4575,6.4929,-1.1338,0.45217
1693731639791231,15.4583,6.4927,-1.1342,0.45827
1693731639857899,15.4582,6.4929,-1.1341,0.45495
1693731639924567,15.458,6.4926,-1.134,0.46001
1693731639991239,15.458,6.4926,-1.1342,0.4556
1693731640057909,15.4583,6.4928,-1.1344,0.45576
1693731640124574,15.4585,6.4927,-1.1347,0.45402
1693731640191249,15.4597,6.4931,-1.1351,0.45167
1693731640257918,15.4605,6.4931,-1.1351,0.45415
1693731640324586,15.4601,6.493,-1.1347,0.45438
1693731640391259,15.461,6.4931,-1.135,0.45265
1693731640457926,15.4613,6.493,-1.1352,0.45016
1693731640524593,15.4607,6.4928,-1.1347,0.45088
1693731640591268,15.4596,6.4928,-1.1341,0.45762
1693731640724605,15.46,6.493,-1.1342,0.46797
1693731640791279,15.4599,6.4929,-1.1341,0.46478
1693731640924625,15.4603,6.4931,-1.1346,0.46845
1693731641057966,15.4597,6.4929,-1.134,0.46333
1693731641191304,15.4584,6.4928,-1.1332,0.47791
1693731641257973,15.4589,6.493,-1.1329,0.46255
1693731641324639,15.4588,6.4932,-1.133,0.46099
1693731641391314,15.4594,6.493,-1.1333,0.46988
1693731641524653,15.4611,6.4935,-1.134,0.48322
1693731641591324,15.4602,6.4934,-1.1335,0.46809
1693731641657992,15.4603,6.4933,-1.1331,0.46847
1693731641724659,15.4524,6.4909,-1.1249,0.47101
1693731641791337,15.4799,6.4813,-1.1212,0.60035
1693731641858004,15.4399,6.4784,-1.1087,-0.11616
1693731641924673,15.511,6.3689,-1.1289,-0.04999
1693731641991347,14.9871,4.9167,0.0569,0.03207
1693731642058014,15.2765,4.5919,0.2303,0.3407
1693731642124679,15.3239,4.6162,0.2739,0.28569
1693731642191345,15.2894,4.5838,0.2182,0.24918
1693731642258023,15.3195,4.6801,0.1791,0.27662
1693731642324690,15.3127,4.7542,0.1324,0.29877
1693731642391365,15.3249,4.8046,0.0954,0.31262
1693731642458021,15.3642,4.8176,0.1066,0.31911
1693731642524680,15.4119,4.8985,0.0994,0.30738
1693731642591369,15.3257,4.9687,0.0625,0.27823
1693731642658035,15.4084,5.0271,0.0484,0.36357
1693731642724705,15.3878,5.064,0.0807,0.36467
1693731642791380,15.3101,5.1479,0.0869,0.36772
1693731642858041,15.317,5.2015,0.0767,0.37386
1693731642924709,15.347,5.2074,0.0752,0.36479
1693731643001389,15.3358,5.2621,0.0889,0.35909
1693731643068059,15.4276,5.2867,0.097,0.41008
1693731643134720,15.2912,5.2526,0.1318,0.40144
1693731643206410,15.1922,5.2244,0.11,0.38013
1693731643273078,15.236,5.1967,0.0583,0.35294
1693731643339745,15.2861,5.2278,0.1006,0.42552
1693731643406423,15.3838,5.2736,0.1204,0.44617
1693731643473090,15.3358,5.2231,0.1368,0.3839
1693731643539750,15.367,5.2326,0.1893,0.39874
1693731643606436,15.3938,5.247,0.2092,0.41631
1693731643673105,15.3395,5.2879,0.2258,0.40829
1693731643739767,15.2638,5.2765,0.2705,0.42124
1693731643806434,15.1996,5.2637,0.2884,0.4528
1693731643873110,15.0864,5.1985,0.3097,0.42679
1693731643939778,15.0003,5.2206,0.3358,0.50777
1693731644006454,14.9317,5.2896,0.3513,0.59646
1693731644139794,14.7398,7.0562,0.3853,0.75427
1693731644206472,14.7207,7.185,0.3935,0.78046
1693731644339798,14.679,7.2596,0.4199,1.01205
1693731644406483,14.6511,7.2405,0.4382,1.02894
1693731644473151,14.6299,7.2815,0.4563,1.1315
1693731644539817,14.6117,7.4368,0.4762,1.2382
1693731644606493,14.5886,7.4738,0.4943,1.34541
1693731644673159,14.5678,7.8261,0.522,1.44177
1693731644739827,14.5371,7.8957,0.5451,1.52138
1693731644806503,14.4899,7.8124,0.5156,1.55123
1693731644939839,14.3425,7.8545,0.567,1.57368
1693731645006516,14.3226,7.6292,0.5869,1.56911
1693731645073184,14.2954,7.4075,0.5832,1.57027
1693731645139852,14.3196,7.3149,0.5902,1.57109
1693731645206527,14.2841,7.0531,0.5735,1.57265
1693731645273196,14.75,6.3154,0.4664,1.57005
1693731645339862,14.7377,5.9977,0.3914,1.57027
1693731645406538,14.6399,5.7223,0.3167,1.57029
1693731645539867,14.2537,5.2182,0.1525,1.56997
1693731645601556,14.1692,5.0723,0.077,1.56939
1693731645734897,14.0679,4.874,-0.1046,1.56996
1693731645801572,13.9755,4.7887,-0.1642,1.57132
1693731645934913,13.7786,4.6855,-0.2581,1.56952
1693731646001590,13.7222,4.6755,-0.2845,1.56944
1693731646068260,13.7259,4.6615,-0.3027,1.57024
1693731646134927,13.7243,4.6297,-0.3236,1.5703
1693731646206604,13.7194,4.6019,-0.3288,1.57041
1693731646339939,14.1149,4.5215,-0.3456,1.56992
1693731646406612,14.1102,4.4928,-0.3635,1.56912
1693731646539946,14.0516,4.4472,-0.3995,1.56997
1693731646606621,14.0139,4.4083,-0.4213,1.57299
1693731646739957,13.8907,4.4829,-0.4099,1.5685
1693731646806628,13.8211,4.5115,-0.3939,1.56946
1693731646873296,13.7658,4.5456,-0.42,1.57006
1693731647006627,13.6827,4.6278,-0.3144,1.56985
1693731647073296,13.6014,4.6887,-0.3592,1.56935
1693731647139964,13.5304,4.7449,-0.4101,1.57004
1693731647206641,13.4866,4.7462,-0.4148,1.5703
1693731647273311,13.4257,4.757,-0.438,1.5702
1693731647339976,13.349,4.7953,-0.4596,1.57017
1693731647406654,13.2616,4.8479,-0.4706,1.57032
1693731647473321,13.1621,4.9215,-0.476,1.57033
1693731647539989,13.0638,4.9999,-0.4745,1.57038
1693731647606652,12.9743,5.0611,-0.451,1.5704
1693731647673330,12.8886,5.2549,-0.4081,1.57037
1693731647739997,12.8366,5.2847,-0.4083,1.5703
1693731647806674,12.8961,5.3869,-0.355,1.57022
1693731647873342,12.8913,5.4533,-0.3204,1.57024
1693731647940009,12.8996,5.5392,-0.2917,1.57023
1693731648006684,12.8813,5.622,-0.2708,1.5702
1693731648073355,12.8428,5.6832,-0.286,1.57022
1693731648140020,12.7876,5.6918,-0.2602,1.57031
1693731648206688,12.7479,5.7265,-0.257,1.57188
1693731648273348,12.6732,5.6585,-0.2017,1.56924
1693731648340021,12.6253,5.6584,-0.1883,1.56807
1693731648406699,12.6713,5.3418,0.1604,1.22443
1693731648473369,12.6449,5.3199,0.1945,1.22438
1693731648540035,12.6029,5.3329,0.1901,1.21798
1693731648606714,12.5468,5.3282,0.1811,1.17577
1693731648673382,12.4675,5.3425,0.1708,1.102
1693731648740054,12.4429,5.3606,0.1671,1.05322
1693731648806731,12.4183,5.3748,0.1757,1.00072
1693731648873402,12.3636,5.3831,0.1792,0.95096
1693731648940067,12.3069,5.3772,0.182,0.91442
1693731649006744,12.0562,6.003,0.2416,1.87514
1693731649073409,12.0436,6.0609,0.2548,1.90615
1693731649140078,11.9349,6.096,0.2484,1.96819
1693731649273418,13.0403,6.4271,0.3465,2.16641
1693731649340074,13.2101,6.4848,0.3345,2.14149
1693731649406765,13.2884,6.5133,0.323,2.1525
1693731649473432,13.3518,6.5531,0.3044,2.11641
1693731649540101,13.3635,6.5607,0.294,2.07569
1693731649606777,13.3563,6.54,0.2848,2.06458
1693731649673444,13.3251,6.519,0.2678,2.06857
1693731649740111,13.266,6.4803,0.2519,2.08892
1693731649806790,13.2524,6.4259,0.2372,2.06303
1693731649873456,13.1912,6.415,0.2225,2.1128
1693731649940125,13.1488,6.4022,0.2062,2.11896
1693731650006802,13.1211,6.3934,0.1957,2.11774
1693731650073463,13.0971,6.3733,0.1739,2.11997
1693731650140130,13.0644,6.3464,0.1604,2.12192
1693731650206804,13.0318,6.3271,0.1457,2.14116
1693731650273471,12.9723,6.3411,0.1318,2.19369
1693731650340140,12.9332,6.3322,0.1132,2.18295
1693731650406816,12.9134,6.293,0.1057,2.12981
1693731650473484,12.8925,6.2715,0.0941,2.11483
1693731650540154,12.8187,6.2462,0.0964,2.07691
1693731650606832,12.8238,6.1944,0.0955,2.02313
1693731650673500,12.7778,6.2018,0.0768,2.0299
1693731650740170,12.7128,6.1593,0.0752,2.03372
1693731650806844,12.6881,6.1569,0.0721,2.03444
1693731650873512,12.5204,6.0765,0.0579,2.03239
1693731651006852,12.4076,5.9737,-0.0025,1.98795
1693731651073520,12.3534,5.9534,-0.0268,1.99531
1693731651140190,12.3748,5.9827,-0.0503,2.02418
1693731651206867,12.4263,6.0315,-0.058,2.02764
1693731651273528,12.4075,6.0353,-0.0626,2.01487
1693731651340197,12.3863,6.0251,-0.0674,2.01164
1693731651406875,12.398,6.0206,-0.0591,2.00848
1693731651473541,12.519,5.9154,-0.0524,1.82994
1693731651540204,12.5111,5.9245,-0.054,1.86811
1693731651606869,12.4882,5.9026,-0.0559,1.87131
1693731651673537,12.4678,5.9406,-0.0537,1.89336
1693731651806871,12.4024,5.9566,-0.039,1.90573
1693731651873537,12.3781,5.9627,-0.0326,1.91608
1693731651940201,12.3171,5.9663,-0.0141,1.91098
1693731652006879,12.2529,5.9625,0.0065,1.92525
1693731652073550,12.1997,5.9905,0.0087,1.96917
1693731652206892,12.1298,5.9882,0.0171,2.01331
1693731652273559,12.1032,5.9855,0.025,1.99517
1693731652340231,12.108,5.9711,0.0335,1.99858
1693731652406909,12.2174,5.9508,0.0443,1.98515
1693731652473567,12.5695,5.938,0.0636,1.98236
1693731652540238,12.5782,5.9326,0.0758,2.00258
1693731652606915,12.5834,5.9299,0.0855,2.01225
1693731652673574,12.6059,5.9266,0.1141,2.02179
1693731652740239,13.4131,6.1076,0.1794,2.04222
1693731652806905,13.4774,6.1122,0.2034,2.02125
1693731652873575,13.4862,6.0968,0.2163,1.99773
1693731652940244,13.4699,6.078,0.2301,1.98114
1693731653006913,13.436,6.0583,0.2459,1.9696
1693731653073585,13.4747,6.0604,0.2573,1.96983
1693731653140248,13.3522,6.0219,0.2752,1.9567
1693731653206926,13.3155,5.9894,0.2962,1.94122
1693731653273598,13.2675,6.0016,0.3166,1.95904
1693731653340264,13.2441,5.9646,0.3293,1.94849
1693731653406945,13.2509,5.9531,0.3444,1.94399
1693731653473613,13.2456,5.8908,0.3716,1.90027
1693731653540279,13.1931,5.9157,0.3945,1.91342
1693731653606968,13.1351,5.8846,0.4053,1.88919
1693731653673631,13.0753,5.8389,0.4134,1.84806
1693731653740300,13.0259,5.8226,0.424,1.81832
1693731653806977,12.9577,5.7679,0.4259,1.76087
1693731653873640,12.9276,5.7175,0.4397,1.72937
1693731653940304,12.8865,5.6852,0.4558,1.7087
1693731654006970,12.8703,5.679,0.4634,1.71633
1693731654073646,13.1796,5.519,0.4906,1.43975
1693731654140315,13.189,5.499,0.5013,1.48795
1693731654206982,13.1783,5.5011,0.507,1.51693
1693731654273654,13.1745,5.5033,0.5259,1.55127
1693731654340325,13.1622,5.4854,0.5362,1.60146
1693731654407000,13.1602,5.4582,0.55,1.64411
1693731654473674,13.2131,5.4607,0.5557,1.71185
1693731654540343,13.2516,5.4424,0.5523,1.76567
1693731654607021,13.3262,5.3335,0.5341,1.74704
1693731654673688,13.4074,5.3675,0.5135,1.85297
1693731654740363,13.4084,5.4079,0.5125,1.93976
1693731654807042,12.3836,6.8546,0.4813,-3.07718
1693731654873712,12.2842,7.0782,0.4962,-3.06853
1693731654940381,12.1515,7.0935,0.4903,-2.99348
1693731655007064,12.133,7.1705,0.5048,-2.87093
1693731655073727,12.136,7.1903,0.5217,-2.82193
1693731655140394,12.5899,7.3964,0.5644,-2.92853
1693731655207070,12.6021,7.4613,0.5707,-2.82812
1693731655273741,12.681,7.5095,0.5727,-2.7882
1693731655340407,12.681,7.6144,0.5771,-2.73309
1693731655407085,12.5295,7.6084,0.5639,-2.63912
1693731655473791,12.414,7.6518,0.5581,-2.58034
1693731655540453,12.1945,7.67,0.5486,-2.52507
1693731655607130,11.7441,7.3199,0.5162,-2.29887
1693731655673794,11.7846,7.3659,0.5318,-2.31413
1693731655740453,11.8481,7.388,0.5403,-2.30907
1693731655807129,11.9095,7.3399,0.5463,-2.24731
1693731655873795,11.952,7.3589,0.5586,-2.20957
1693731655940456,11.9763,7.3932,0.5598,-2.21323
1693731656007127,12.0056,7.3052,0.5695,-2.13362
1693731656073795,12.0792,7.2927,0.5784,-2.07668
1693731656140462,12.1243,7.303,0.5752,-2.01273
1693731656207141,12.1694,7.3963,0.5655,-1.96941
1693731656273809,12.2106,7.4699,0.5458,-1.87792
1693731656340476,12.2203,7.5074,0.5251,-1.74375
1693731656407152,12.2433,7.5437,0.4976,-1.60488
1693731656473822,12.315,7.5905,0.4771,-1.59157
1693731656540487,12.5832,7.3997,0.4528,-1.63377
1693731656607161,12.5548,6.5115,0.4327,-1.1726
1693731656673826,12.5497,6.5012,0.3602,-1.07387
1693731656740497,12.72,7.1311,0.4166,-1.15873
1693731656807175,12.7302,7.1123,0.3811,-1.18938
1693731656873846,13.7587,5.8775,0.3514,-0.58024
1693731656940507,14.0782,5.5156,0.3338,-0.42427
1693731657007186,14.635,5.1016,0.3059,-0.16721
1693731657073845,14.7694,5.0188,0.2779,-0.09467
1693731657140509,14.9613,4.9679,0.2449,-0.00597
1693731657207184,15.0125,4.9672,0.2097,0.02746
1693731657340555,15.0067,5.0476,0.164,0.06098
1693731657407230,14.9968,5.0772,0.1531,0.0415
1693731657473897,14.9728,5.143,0.163,0.03423
1693731657540565,14.9503,5.2006,0.1616,0.01823
1693731657673908,14.9426,5.2794,0.1399,-0.04026
1693731657740574,14.9438,5.3304,0.1356,-0.03809
1693731657807251,14.948,5.3645,0.1408,-0.03075
1693731657873920,14.9513,5.4065,0.1486,-0.02808
1693731657940588,14.9521,5.4276,0.1539,-0.01968
1693731658007265,15.0005,5.4519,0.1537,-0.00337
1693731658073934,15.0157,5.4453,0.1637,-0.02025
1693731658140596,15.0168,5.4629,0.1722,-0.04362
1693731658207269,15.0573,5.4715,0.1756,-0.06141
1693731658273937,15.1248,5.5327,0.1913,0.08966
1693731658340604,15.1245,5.6027,0.1866,0.03246
1693731658407277,15.121,5.6522,0.189,0.03099
1693731658473944,15.1314,5.6884,0.1857,0.01893
1693731658540609,15.1254,5.7131,0.179,0.01525
1693731658607276,15.1308,5.7206,0.1625,0.03431
1693731658673955,15.1328,5.716,0.1476,0.01854
1693731658740621,15.1376,5.5758,0.125,0.05828
1693731658807294,15.1294,5.5934,0.1199,0.01195
1693731658873962,15.1324,5.6383,0.1133,0.02253
1693731658940630,15.1289,5.6793,0.113,0.00635
1693731659007304,15.1306,5.6758,0.1112,0.01019
1693731659073973,15.1374,5.6741,0.1056,0.01823
1693731659140644,15.1291,5.6186,0.0933,0.06317
1693731659207320,15.1443,5.529,0.0707,0.14047
1693731659273989,14.9883,5.4193,0.0862,0.10008
1693731659340644,13.7491,5.1048,0.1064,-0.19268
1693731659407321,13.5993,5.0097,0.1262,-0.07518
1693731659473991,13.5582,4.9969,0.1457,-0.11189
1693731659540651,13.5583,4.9743,0.1561,-0.05485
1693731659607326,13.4389,4.886,0.1795,-0.2174
1693731659673994,13.461,4.9084,0.2082,-0.13399
1693731659740661,13.5275,4.9846,0.2122,-0.08431
1693731659807338,13.5934,5.0588,0.2111,-0.01058
1693731659874009,13.642,5.1228,0.2083,0.05119
1693731659940680,13.6715,5.1749,0.2094,0.10179
1693731660007357,13.6511,5.1749,0.2128,0.1031
1693731660074018,13.7041,5.2214,0.2211,0.10698
1693731660140698,13.7428,5.2729,0.2262,0.09997
1693731660207377,13.7498,5.3094,0.2095,0.09677
1693731660274048,13.7184,5.3063,0.2112,0.08958
1693731660340717,13.7163,5.1834,0.229,-0.51445
1693731660407394,13.7933,5.1177,0.2157,-0.30353
1693731660474064,13.82,5.1551,0.1953,-0.29253
1693731660540726,13.888,5.1585,0.1863,-0.24613
1693731660607399,13.9172,5.151,0.1843,-0.23705
1693731660674068,13.9424,5.1322,0.1842,-0.21841
1693731660740735,13.9467,5.1102,0.1899,-0.21149
1693731660807407,13.9606,5.1141,0.1824,-0.18913
1693731660874074,13.9479,5.1163,0.1789,-0.16463
1693731660940743,13.9095,5.1294,0.1674,-0.16133
1693731661007421,13.8931,5.1445,0.1591,-0.15109
1693731661074093,13.9181,5.1642,0.1533,-0.12953
1693731661140762,13.9267,5.1861,0.1539,-0.1238
1693731661207437,13.9535,5.2495,0.1563,-0.10335
1693731661274107,13.9921,5.3135,0.1683,-0.10776
1693731661340775,14.0016,5.3663,0.1728,-0.09266
1693731661407451,13.9708,5.5194,0.176,-0.09141
1693731661474116,13.9375,5.6222,0.1766,-0.08338
1693731661540818,13.9097,5.7034,0.171,-0.08093
1693731661607489,13.8859,5.7723,0.1556,-0.07638
1693731661674163,13.8793,5.8221,0.1373,-0.08695
1693731661740823,13.9426,5.8679,0.1216,-0.04085
1693731661807493,13.9497,5.9008,0.1165,-0.03639
1693731661874196,14.098,5.9443,0.1112,0.05442
1693731661940837,14.7315,6.4839,0.0947,0.33866
1693731662007517,14.9076,6.6678,0.1049,0.46882
1693731662074170,15.04,6.7913,0.1107,0.50425
1693731662140843,15.1089,6.8714,0.1095,0.50872
1693731662207514,15.2328,6.9642,0.1078,0.5573
1693731662274182,15.2487,6.9465,0.0839,0.54832
1693731662340849,15.2816,6.8901,0.0527,0.61144
1693731662407520,15.1996,6.8427,0.0469,0.5685
1693731662474189,15.1657,6.884,0.0452,0.58274
1693731662540855,15.1234,6.942,0.0351,0.58117
1693731662607528,15.0667,6.9479,0.0539,0.57287
1693731662674202,15.0201,6.9377,0.0817,0.53207
1693731662740869,14.8958,7.0076,0.0918,0.44558
1693731662807540,14.7152,7.0804,0.0985,0.26942
1693731662874212,14.6882,7.1722,0.1054,0.35802
1693731662940875,14.668,7.2392,0.1059,0.37467
1693731663007551,14.6419,7.2845,0.0962,0.40416
1693731663074222,14.6256,7.3213,0.0808,0.42306
1693731663140888,14.6185,7.3613,0.0841,0.46128
1693731663207561,14.6014,7.4047,0.0846,0.45015
1693731663274220,14.5887,7.4379,0.0716,0.44821
1693731663340897,14.5787,7.4588,0.1045,0.43794
1693731663407573,14.5923,7.506,0.148,0.46738
1693731663474246,14.603,7.5696,0.1641,0.48172
1693731663540911,14.4821,7.567,0.1413,0.33439
1693731663607585,14.4278,7.6625,0.1299,0.24025
1693731663674260,14.3981,7.7031,0.1155,0.19223
